time,dry-bulb temperature (°C),relative humidity (%),atmospheric pressure (hPa),wind speed (m/s),wind direction,ground temperature (°C),horizontal total solar radiation intensity (W/m2),horizontal diffuse solar radiation intensity (W/m2)
2021-09-23 02:00:00,16.3,92,1006.4,1.4,92,15.7,0.0,0.0
2021-09-23 03:00:00,16.6,91,1006.3,1.7,81,15.8,0.0,0.0
2021-09-23 04:00:00,16.0,93,1006.6,0.7,109,15.2,0.0,0.0
2021-09-23 05:00:00,15.5,95,1007.2,0.6,108,14.8,0.0,0.0
2021-09-23 06:00:00,15.5,94,1007.7,1.8,85,14.9,0.0,0.0
2021-09-23 07:00:00,16.7,90,1008.4,1.3,92,17.0,112.0,66.0
2021-09-23 08:00:00,18.5,85,1009.0,1.4,87,20.1,224.0,136.0
2021-09-23 09:00:00,20.9,74,1009.4,0.6,70,26.9,439.0,213.0
2021-09-23 10:00:00,23.1,67,1009.9,1.0,338,30.9,262.0,260.0
2021-09-23 11:00:00,23.6,63,1010.2,1.3,283,28.1,656.0,251.0
2021-09-23 12:00:00,24.4,62,1010.0,0.5,312,29.9,706.0,248.0
2021-09-23 13:00:00,25.8,55,1009.4,0.6,133,33.9,629.0,274.0
2021-09-23 14:00:00,27.2,48,1008.9,2.4,206,34.8,526.0,246.0
2021-09-23 15:00:00,27.3,45,1008.5,2.7,183,33.2,398.0,222.0
2021-09-23 16:00:00,27.1,54,1008.3,0.9,89,30.9,121.0,123.0
2021-09-23 17:00:00,25.4,60,1008.4,0.7,133,24.8,30.0,29.0
2021-09-23 18:00:00,22.9,71,1009.4,1.3,200,21.9,0.0,0.0
2021-09-23 19:00:00,20.7,82,1009.8,0.4,94,20.5,0.0,0.0
2021-09-23 20:00:00,20.2,86,1010.2,1.3,117,20.0,0.0,0.0
2021-09-23 21:00:00,20.5,82,1010.7,0.0,PPC,20.0,0.0,0.0
2021-09-23 22:00:00,22.1,74,1010.6,1.0,146,20.0,0.0,0.0
2021-09-23 23:00:00,20.3,87,1010.9,0.0,PPC,19.3,0.0,0.0
2021-09-24 00:00:00,19.7,89,1010.9,0.5,233,19.2,0.0,0.0
2021-09-24 01:00:00,20.9,81,1012.0,0.7,215,19.6,0.0,0.0
2021-09-24 02:00:00,19.9,89,1012.3,0.4,114,19.3,0.0,0.0
2021-09-24 03:00:00,18.8,91,1012.2,0.0,PPC,18.8,0.0,0.0
2021-09-24 04:00:00,18.2,93,1012.0,0.6,35,18.4,0.0,0.0
2021-09-24 05:00:00,17.9,92,1012.4,1.7,47,18.1,0.0,0.0
2021-09-24 06:00:00,17.4,93,1012.5,1.8,48,18.0,0.0,0.0
2021-09-24 07:00:00,17.5,95,1012.5,0.6,62,18.1,0.0,0.0
2021-09-24 08:00:00,17.7,94,1012.7,0.5,94,18.7,15.0,12.0
2021-09-24 09:00:00,18.0,95,1013.0,0.6,173,18.6,27.0,23.0
2021-09-24 10:00:00,18.0,95,1013.2,0.9,43,18.8,14.0,10.0
2021-09-24 11:00:00,18.1,96,1013.1,0.2,PPC,19.1,126.0,128.0
2021-09-24 12:00:00,18.0,96,1012.5,0.9,62,19.1,118.0,120.0
2021-09-24 13:00:00,18.8,95,1012.1,1.1,52,21.5,15.0,12.0
2021-09-24 14:00:00,19.1,93,1011.7,0.0,PPC,20.4,24.0,21.0
2021-09-24 15:00:00,19.2,94,1011.5,0.0,PPC,20.1,22.0,18.0
2021-09-24 16:00:00,19.1,95,1011.3,0.0,PPC,20.0,9.0,5.0
2021-09-24 17:00:00,18.8,95,1011.1,0.7,324,19.4,0.0,0.0
2021-09-24 18:00:00,18.4,96,1011.0,0.0,PPC,19.0,0.0,0.0
2021-09-24 19:00:00,18.2,96,1010.8,0.0,PPC,18.9,0.0,0.0
2021-09-24 20:00:00,18.2,97,1010.9,0.6,113,18.8,0.0,0.0
2021-09-24 21:00:00,18.2,96,1011.3,0.0,PPC,18.7,0.0,0.0
2021-09-24 22:00:00,18.3,97,1011.3,0.0,PPC,18.7,0.0,0.0
2021-09-24 23:00:00,18.4,98,1011.5,1.1,173,18.7,0.0,0.0
2021-09-25 00:00:00,18.3,97,1011.5,0.5,320,18.6,0.0,0.0
2021-09-25 01:00:00,18.4,97,1010.9,0.0,PPC,18.6,0.0,0.0
2021-09-25 02:00:00,18.3,97,1011.2,0.7,141,18.4,0.0,0.0
2021-09-25 03:00:00,18.3,98,1011.6,0.9,68,18.3,0.0,0.0
2021-09-25 04:00:00,18.2,97,1011.5,0.9,54,18.1,0.0,0.0
2021-09-25 05:00:00,18.2,98,1011.8,0.0,PPC,18.2,0.0,0.0
2021-09-25 06:00:00,18.2,98,1012.3,0.0,PPC,18.3,0.0,0.0
2021-09-25 07:00:00,18.5,98,1012.7,0.0,PPC,18.8,15.0,12.0
2021-09-25 08:00:00,19.2,98,1013.0,0.7,57,20.6,113.0,115.0
2021-09-25 09:00:00,19.9,97,1013.3,0.6,128,22.6,298.0,299.0
2021-09-25 10:00:00,21.0,91,1013.1,0.3,21,24.5,527.0,346.0
2021-09-25 11:00:00,20.6,93,1012.8,0.7,157,21.3,448.0,454.0
2021-09-25 12:00:00,20.9,92,1012.6,0.0,PPC,23.7,301.0,311.0
2021-09-25 13:00:00,22.0,85,1012.3,0.7,110,27.4,127.0,129.0
2021-09-25 14:00:00,22.2,86,1012.0,0.8,164,24.4,156.0,160.0
2021-09-25 15:00:00,22.7,84,1011.7,0.3,55,24.9,161.0,164.0
2021-09-25 16:00:00,22.6,76,1011.9,0.8,245,24.4,58.0,58.0
2021-09-25 17:00:00,22.0,71,1012.2,0.6,243,22.4,17.0,14.0
2021-09-25 18:00:00,20.6,79,1012.8,1.4,204,20.8,0.0,0.0
2021-09-25 19:00:00,19.6,89,1012.7,0.0,PPC,20.2,0.0,0.0
2021-09-25 20:00:00,19.0,92,1013.2,0.8,63,19.7,0.0,0.0
2021-09-25 21:00:00,18.8,93,1013.3,0.9,47,19.3,0.0,0.0
2021-09-25 22:00:00,18.9,91,1013.4,1.1,74,19.1,0.0,0.0
2021-09-25 23:00:00,18.7,90,1013.2,0.8,45,18.7,0.0,0.0
2021-09-26 00:00:00,18.2,89,1012.9,0.8,55,18.4,0.0,0.0
2021-09-26 01:00:00,18.0,92,1012.8,0.8,58,18.3,0.0,0.0
2021-09-26 02:00:00,17.6,94,1012.7,0.9,54,18.0,0.0,0.0
2021-09-26 03:00:00,17.6,94,1012.4,0.2,PPC,18.0,0.0,0.0
2021-09-26 04:00:00,17.7,93,1012.1,0.6,79,18.0,0.0,0.0
2021-09-26 05:00:00,17.7,94,1011.8,0.7,78,18.0,0.0,0.0
2021-09-26 06:00:00,17.7,94,1011.7,0.7,84,18.0,0.0,0.0
2021-09-26 07:00:00,17.9,94,1012.0,0.3,73,18.4,6.0,1.0
2021-09-26 08:00:00,18.6,92,1012.0,0.3,93,19.8,27.0,25.0
2021-09-26 09:00:00,19.3,90,1012.2,0.7,68,20.7,8.0,4.0
2021-09-26 10:00:00,19.7,89,1012.0,1.3,63,21.5,77.0,78.0
2021-09-26 11:00:00,19.3,91,1012.3,0.9,107,20.3,69.0,69.0
2021-09-26 12:00:00,19.0,94,1011.9,0.2,PPC,20.9,80.0,80.0
2021-09-26 13:00:00,19.0,94,1011.3,1.2,57,20.5,128.0,131.0
2021-09-26 14:00:00,19.6,90,1010.5,1.3,54,22.9,125.0,127.0
2021-09-26 15:00:00,19.9,90,1010.0,1.2,44,22.6,48.0,47.0
2021-09-26 16:00:00,20.1,87,1009.8,0.5,57,22.2,31.0,29.0
2021-09-26 17:00:00,19.9,92,1009.6,0.6,89,21.0,25.0,21.0
2021-09-26 18:00:00,19.5,93,1009.4,0.2,PPC,20.1,0.0,0.0
2021-09-26 19:00:00,19.1,95,1009.5,0.0,PPC,19.7,0.0,0.0
2021-09-26 20:00:00,18.9,94,1009.7,0.0,PPC,19.3,0.0,0.0
2021-09-26 21:00:00,18.7,96,1009.9,0.0,PPC,19.1,0.0,0.0
2021-09-26 22:00:00,18.7,96,1009.7,0.4,68,19.0,0.0,0.0
2021-09-26 23:00:00,18.5,97,1009.1,0.7,131,18.8,0.0,0.0
2021-09-27 00:00:00,18.3,97,1008.4,0.4,120,18.5,0.0,0.0
2021-09-27 01:00:00,18.1,97,1008.1,0.6,98,18.3,0.0,0.0
2021-09-27 02:00:00,17.8,97,1007.8,0.0,PPC,18.0,0.0,0.0
2021-09-27 03:00:00,17.4,98,1007.4,0.3,28,17.6,0.0,0.0
2021-09-27 04:00:00,17.2,98,1007.4,0.0,PPC,17.6,0.0,0.0
2021-09-27 05:00:00,16.6,98,1007.4,0.0,PPC,16.9,0.0,0.0
2021-09-27 06:00:00,15.2,97,1007.7,0.0,PPC,15.4,0.0,0.0
2021-09-27 07:00:00,16.0,99,1008.2,1.0,61,16.2,143.0,66.0
2021-09-27 08:00:00,18.5,90,1008.5,2.3,30,23.0,329.0,89.0
2021-09-27 09:00:00,21.0,78,1008.9,2.1,54,27.7,514.0,99.0
2021-09-27 10:00:00,21.9,71,1008.7,2.6,43,29.8,659.0,124.0
2021-09-27 11:00:00,22.7,71,1008.3,1.4,53,32.4,615.0,133.0
2021-09-27 12:00:00,23.3,66,1007.6,2.0,23,33.6,756.0,122.0
2021-09-27 13:00:00,24.4,63,1006.6,1.7,45,34.0,725.0,117.0
2021-09-27 14:00:00,25.6,53,1005.8,0.4,53,34.3,706.0,199.0
2021-09-27 15:00:00,27.3,48,1005.2,0.0,PPC,34.5,399.0,217.0
2021-09-27 16:00:00,26.7,47,1005.0,1.5,184,29.7,277.0,156.0
2021-09-27 17:00:00,24.2,58,1005.0,1.0,194,24.3,71.0,56.0
2021-09-27 18:00:00,20.9,81,1005.6,0.0,PPC,21.1,0.0,0.0
2021-09-27 19:00:00,18.8,90,1005.7,0.6,56,19.4,0.0,0.0
2021-09-27 20:00:00,18.2,93,1006.3,0.9,73,18.8,0.0,0.0
2021-09-27 21:00:00,17.8,93,1006.4,0.6,58,18.1,0.0,0.0
2021-09-27 22:00:00,17.4,94,1006.2,0.7,79,17.7,0.0,0.0
2021-09-27 23:00:00,17.0,96,1006.1,0.6,95,17.5,0.0,0.0
2021-09-28 00:00:00,17.0,96,1005.7,0.0,PPC,17.3,0.0,0.0
2021-09-28 01:00:00,16.8,96,1006.0,0.7,94,17.1,0.0,0.0
2021-09-28 02:00:00,16.6,96,1006.0,0.8,51,17.0,0.0,0.0
2021-09-28 03:00:00,16.5,96,1005.5,0.0,PPC,16.8,0.0,0.0
2021-09-28 04:00:00,16.3,97,1005.0,0.6,84,16.5,0.0,0.0
2021-09-28 05:00:00,16.1,97,1005.0,0.5,121,16.0,0.0,0.0
2021-09-28 06:00:00,15.8,97,1005.1,0.3,111,15.8,0.0,0.0
2021-09-28 07:00:00,15.9,98,1005.0,0.3,45,16.9,63.0,62.0
2021-09-28 08:00:00,17.3,97,1004.9,0.7,53,20.0,156.0,159.0
2021-09-28 09:00:00,18.6,91,1005.5,0.0,PPC,22.8,258.0,260.0
2021-09-28 10:00:00,20.4,81,1005.2,0.7,291,25.7,327.0,324.0
2021-09-28 11:00:00,21.7,75,1004.6,1.3,216,27.5,393.0,369.0
2021-09-28 12:00:00,23.3,69,1004.1,1.9,225,30.4,485.0,412.0
2021-09-28 13:00:00,23.2,65,1002.9,2.7,233,27.8,305.0,308.0
2021-09-28 14:00:00,23.6,65,1002.1,1.7,196,28.1,319.0,311.0
2021-09-28 15:00:00,23.5,68,1001.4,1.5,150,27.3,318.0,249.0
2021-09-28 16:00:00,23.4,68,1000.9,1.7,149,26.7,310.0,193.0
2021-09-28 17:00:00,22.7,68,1000.6,0.9,174,22.7,76.0,75.0
2021-09-28 18:00:00,21.5,77,1000.5,0.4,204,21.3,0.0,0.0
2021-09-28 19:00:00,20.6,84,1000.5,0.0,PPC,20.6,0.0,0.0
2021-09-28 20:00:00,20.8,80,1000.8,0.4,115,20.4,0.0,0.0
2021-09-28 21:00:00,20.7,81,1000.9,0.0,PPC,20.1,0.0,0.0
2021-09-28 22:00:00,20.7,83,1000.9,0.7,183,20.0,0.0,0.0
2021-09-28 23:00:00,20.4,84,1000.9,0.0,PPC,20.0,0.0,0.0
2021-09-29 00:00:00,20.0,89,1000.9,0.0,PPC,19.9,0.0,0.0
2021-09-29 01:00:00,19.8,91,1000.7,0.0,PPC,19.8,0.0,0.0
2021-09-29 02:00:00,18.9,92,999.8,1.1,50,18.3,0.0,0.0
2021-09-29 03:00:00,18.0,94,1000.5,0.0,PPC,17.4,0.0,0.0
2021-09-29 04:00:00,17.2,96,1000.3,0.0,PPC,16.7,0.0,0.0
2021-09-29 05:00:00,16.3,96,1000.6,0.3,54,15.9,0.0,0.0
2021-09-29 06:00:00,15.8,97,1000.7,0.0,PPC,15.3,0.0,0.0
2021-09-29 07:00:00,17.3,99,1001.2,1.4,107,16.8,105.0,86.0
2021-09-29 08:00:00,19.3,95,1002.1,1.6,51,22.4,311.0,150.0
2021-09-29 09:00:00,21.6,74,1002.7,2.5,40,27.1,472.0,162.0
2021-09-29 10:00:00,23.1,47,1003.0,2.3,23,29.6,601.0,170.0
2021-09-29 11:00:00,24.1,34,1002.8,2.2,32,31.6,703.0,155.0
2021-09-29 12:00:00,24.9,34,1002.3,1.5,45,34.7,717.0,146.0
2021-09-29 13:00:00,25.7,33,1001.5,1.8,67,36.6,678.0,131.0
2021-09-29 14:00:00,26.2,30,1000.8,1.4,13,34.7,568.0,119.0
2021-09-29 15:00:00,26.6,33,1000.4,1.1,26,31.6,430.0,100.0
2021-09-29 16:00:00,26.5,31,1000.1,0.6,154,28.0,245.0,87.0
2021-09-29 17:00:00,23.5,47,1000.0,0.5,177,22.6,63.0,36.0
2021-09-29 18:00:00,20.1,65,1000.3,0.7,192,19.8,0.0,0.0
2021-09-29 19:00:00,17.8,83,1000.6,0.8,101,18.0,0.0,0.0
2021-09-29 20:00:00,16.2,88,1001.3,0.0,PPC,16.9,0.0,0.0
2021-09-29 21:00:00,15.6,90,1001.6,0.7,113,16.6,0.0,0.0
2021-09-29 22:00:00,15.5,90,1001.3,0.5,185,16.6,0.0,0.0
2021-09-29 23:00:00,17.4,86,1001.9,0.9,137,16.9,0.0,0.0
2021-09-30 00:00:00,17.4,87,1000.9,0.0,PPC,16.3,0.0,0.0
2021-09-30 01:00:00,18.7,81,1001.6,2.0,313,17.6,0.0,0.0
2021-09-30 02:00:00,18.0,91,1001.3,0.9,263,17.3,0.0,0.0
2021-09-30 03:00:00,16.7,94,1000.9,1.0,241,16.5,0.0,0.0
2021-09-30 04:00:00,16.6,96,1000.5,0.2,PPC,16.4,0.0,0.0
2021-09-30 05:00:00,16.8,97,1000.5,0.9,99,17.0,0.0,0.0
2021-09-30 06:00:00,16.4,94,1001.2,1.5,36,17.0,0.0,0.0
2021-09-30 07:00:00,16.3,93,1001.2,0.9,64,17.1,4.0,0.0
2021-09-30 08:00:00,16.8,89,1001.0,0.9,31,17.9,48.0,45.0
2021-09-30 09:00:00,17.1,90,1001.2,0.2,PPC,17.9,226.0,228.0
2021-09-30 10:00:00,18.1,92,1000.9,0.0,PPC,19.5,159.0,160.0
2021-09-30 11:00:00,18.2,90,1000.5,0.2,PPC,20.3,121.0,122.0
2021-09-30 12:00:00,18.6,91,1000.0,0.2,PPC,20.2,131.0,133.0
2021-09-30 13:00:00,19.4,85,999.4,0.0,PPC,21.3,159.0,161.0
2021-09-30 14:00:00,20.4,79,998.6,0.2,PPC,24.2,298.0,305.0
2021-09-30 15:00:00,22.0,72,998.3,0.8,91,25.8,330.0,275.0
2021-09-30 16:00:00,22.7,69,998.3,0.7,46,24.6,188.0,160.0
2021-09-30 17:00:00,21.9,77,998.4,0.9,357,21.9,47.0,43.0
2021-09-30 18:00:00,19.6,87,998.7,0.7,317,19.0,0.0,0.0
2021-09-30 19:00:00,18.0,93,999.2,0.0,PPC,17.3,0.0,0.0
2021-09-30 20:00:00,17.0,95,999.9,0.0,PPC,16.4,0.0,0.0
2021-09-30 21:00:00,16.7,96,1000.6,0.3,50,15.7,0.0,0.0
2021-09-30 22:00:00,16.0,97,1000.9,0.6,113,14.8,0.0,0.0
2021-09-30 23:00:00,15.4,98,1000.9,0.7,113,14.4,0.0,0.0
2021-10-01 00:00:00,17.1,98,1001.4,1.9,32,15.5,0.0,0.0
2021-10-01 01:00:00,16.0,96,1001.4,0.6,97,14.5,0.0,0.0
2021-10-01 02:00:00,14.7,94,1001.5,0.8,42,14.1,0.0,0.0
2021-10-01 03:00:00,14.9,79,1001.7,1.0,80,13.5,0.0,0.0
2021-10-01 04:00:00,12.9,91,1002.1,0.6,73,12.2,0.0,0.0
2021-10-01 05:00:00,12.0,91,1002.7,0.6,60,11.6,0.0,0.0
2021-10-01 06:00:00,11.7,80,1003.8,0.2,PPC,11.1,0.0,0.0
2021-10-01 07:00:00,14.0,56,1004.7,1.5,28,11.9,92.0,62.0
2021-10-01 08:00:00,15.4,52,1005.5,1.2,43,14.3,121.0,121.0
2021-10-01 09:00:00,16.5,42,1006.1,2.5,50,16.6,413.0,241.0
2021-10-01 10:00:00,18.5,32,1006.1,3.0,51,21.3,682.0,218.0
2021-10-01 11:00:00,19.5,32,1005.4,3.0,41,23.7,709.0,154.0
2021-10-01 12:00:00,20.9,29,1004.7,2.1,42,25.9,726.0,138.0
2021-10-01 13:00:00,21.2,25,1003.7,2.0,25,25.1,682.0,122.0
2021-10-01 14:00:00,22.2,25,1002.5,1.1,18,26.6,576.0,118.0
2021-10-01 15:00:00,22.6,28,1001.9,1.1,172,25.6,420.0,107.0
2021-10-01 16:00:00,22.3,25,1001.6,0.9,106,22.7,235.0,81.0
2021-10-01 17:00:00,20.6,43,1001.5,0.0,PPC,17.5,57.0,37.0
2021-10-01 18:00:00,16.4,59,1001.5,0.7,173,14.8,0.0,0.0
2021-10-01 19:00:00,13.9,81,1002.0,0.0,PPC,13.4,0.0,0.0
2021-10-01 20:00:00,13.5,79,1002.6,1.1,47,12.7,0.0,0.0
2021-10-01 21:00:00,13.3,81,1003.1,0.7,55,13.0,0.0,0.0
2021-10-01 22:00:00,14.4,77,1003.1,1.1,88,14.1,0.0,0.0
2021-10-01 23:00:00,14.6,78,1002.9,0.0,PPC,14.5,0.0,0.0
2021-10-02 00:00:00,14.6,87,1003.2,0.0,PPC,14.8,0.0,0.0
2021-10-02 01:00:00,14.8,88,1003.0,0.0,PPC,15.0,0.0,0.0
2021-10-02 02:00:00,15.3,80,1003.0,0.5,212,15.1,0.0,0.0
2021-10-02 03:00:00,15.4,85,1002.9,0.0,PPC,15.3,0.0,0.0
2021-10-02 04:00:00,15.7,84,1002.7,0.4,240,15.3,0.0,0.0
2021-10-02 05:00:00,15.8,88,1002.7,0.3,37,15.5,0.0,0.0
2021-10-02 06:00:00,15.9,89,1003.0,0.0,PPC,15.8,0.0,0.0
2021-10-02 07:00:00,16.6,83,1003.3,0.7,278,16.2,0.0,0.0
2021-10-02 08:00:00,17.3,83,1003.6,0.9,289,17.6,8.0,3.0
2021-10-02 09:00:00,17.4,86,1003.8,1.2,287,17.8,64.0,62.0
2021-10-02 10:00:00,18.2,82,1003.6,1.0,295,21.6,116.0,116.0
2021-10-02 11:00:00,19.1,77,1003.2,1.7,270,22.3,127.0,128.0
2021-10-02 12:00:00,18.9,77,1002.8,0.9,301,20.7,140.0,143.0
2021-10-02 13:00:00,19.3,76,1002.0,0.0,PPC,23.0,198.0,203.0
2021-10-02 14:00:00,19.9,72,1001.1,0.0,PPC,23.8,129.0,132.0
2021-10-02 15:00:00,20.6,72,1000.4,0.3,310,22.3,142.0,146.0
2021-10-02 16:00:00,19.6,76,999.9,0.9,284,20.0,66.0,66.0
2021-10-02 17:00:00,19.4,77,999.9,0.0,PPC,19.3,27.0,26.0
2021-10-02 18:00:00,18.7,84,999.7,0.0,PPC,18.6,0.0,0.0
2021-10-02 19:00:00,18.6,84,999.7,0.7,282,18.2,0.0,0.0
2021-10-02 20:00:00,18.8,83,999.9,1.1,286,18.1,0.0,0.0
2021-10-02 21:00:00,18.6,87,1000.5,0.2,PPC,18.0,0.0,0.0
2021-10-02 22:00:00,18.6,87,1000.4,0.0,PPC,18.0,0.0,0.0
2021-10-02 23:00:00,18.2,91,1000.0,0.0,PPC,18.0,0.0,0.0
2021-10-03 00:00:00,18.3,91,999.9,0.4,280,18.0,0.0,0.0
2021-10-03 01:00:00,18.4,91,1000.4,0.3,107,18.0,0.0,0.0
2021-10-03 02:00:00,18.5,91,1000.5,0.0,PPC,18.0,0.0,0.0
2021-10-03 03:00:00,18.6,92,999.6,0.7,33,18.1,0.0,0.0
2021-10-03 04:00:00,18.5,92,999.5,0.0,PPC,18.1,0.0,0.0
2021-10-03 05:00:00,18.5,93,1000.0,0.0,PPC,18.2,0.0,0.0
2021-10-03 06:00:00,18.7,92,1000.1,0.2,PPC,18.2,0.0,0.0
2021-10-03 07:00:00,18.8,92,1000.7,0.9,77,18.3,0.0,0.0
2021-10-03 08:00:00,19.3,89,1001.3,1.0,207,18.9,19.0,15.0
2021-10-03 09:00:00,20.5,84,1001.2,0.5,346,22.3,24.0,22.0
2021-10-03 10:00:00,21.6,78,1001.7,0.7,113,22.7,35.0,33.0
2021-10-03 11:00:00,22.2,75,1000.4,2.2,8,24.6,0.0,0.0
2021-10-03 12:00:00,23.5,71,1001.0,0.4,99,25.4,79.0,78.0
2021-10-03 13:00:00,22.9,72,1000.2,2.5,332,22.3,62.0,61.0
2021-10-03 14:00:00,22.1,85,1000.1,0.0,PPC,22.9,142.0,145.0
2021-10-03 15:00:00,22.1,82,999.9,0.3,120,22.5,50.0,48.0
2021-10-03 16:00:00,21.4,88,1001.6,0.0,PPC,20.8,6.0,2.0
2021-10-03 17:00:00,20.3,95,1002.7,0.6,59,20.3,7.0,3.0
2021-10-03 18:00:00,19.2,94,1002.2,0.7,76,19.1,0.0,0.0
2021-10-03 19:00:00,18.5,83,1002.2,1.5,325,18.0,0.0,0.0
2021-10-03 20:00:00,20.4,46,1004.0,2.2,14,15.7,0.0,0.0
2021-10-03 21:00:00,20.1,45,1004.3,1.6,26,14.8,0.0,0.0
2021-10-03 22:00:00,18.6,52,1005.3,2.1,44,14.4,0.0,0.0
2021-10-03 23:00:00,18.9,47,1006.1,2.1,50,14.1,0.0,0.0
2021-10-04 00:00:00,18.5,48,1007.5,1.4,57,13.5,0.0,0.0
2021-10-04 01:00:00,20.1,30,1008.6,3.8,34,12.9,0.0,0.0
2021-10-04 02:00:00,18.8,36,1009.1,1.9,44,12.4,0.0,0.0
2021-10-04 03:00:00,19.3,27,1010.0,4.2,24,11.8,0.0,0.0
2021-10-04 04:00:00,18.6,29,1010.1,3.3,8,11.2,0.0,0.0
2021-10-04 05:00:00,18.4,29,1011.1,7.8,6,11.2,0.0,0.0
2021-10-04 06:00:00,18.3,30,1012.4,3.1,16,11.2,0.0,0.0
2021-10-04 07:00:00,18.3,31,1013.1,7.4,7,11.6,17.0,13.0
2021-10-04 08:00:00,17.8,36,1013.2,3.4,46,12.4,114.0,114.0
2021-10-04 09:00:00,17.9,37,1014.8,3.0,23,13.3,40.0,37.0
2021-10-04 10:00:00,18.0,35,1015.0,4.8,17,13.9,103.0,102.0
2021-10-04 11:00:00,18.1,36,1015.2,3.4,27,15.4,134.0,136.0
2021-10-04 12:00:00,18.2,37,1015.2,3.5,7,15.9,116.0,116.0
2021-10-04 13:00:00,17.7,41,1014.8,2.4,24,15.0,82.0,80.0
2021-10-04 14:00:00,17.7,40,1014.9,1.4,8,15.3,52.0,51.0
2021-10-04 15:00:00,16.3,55,1015.2,1.8,351,14.9,28.0,24.0
2021-10-04 16:00:00,14.4,83,1015.7,0.0,PPC,14.8,17.0,11.0
2021-10-04 17:00:00,14.1,90,1016.0,0.0,PPC,14.4,0.0,0.0
2021-10-04 18:00:00,13.6,93,1016.9,0.0,PPC,13.8,0.0,0.0
2021-10-04 19:00:00,12.9,92,1017.8,0.6,230,13.3,0.0,0.0
2021-10-04 20:00:00,12.5,94,1018.6,0.3,299,13.1,0.0,0.0
2021-10-04 21:00:00,12.1,93,1019.2,0.3,266,12.6,0.0,0.0
2021-10-04 22:00:00,12.1,95,1019.3,0.0,PPC,12.6,0.0,0.0
2021-10-04 23:00:00,12.0,95,1019.7,0.3,188,12.6,0.0,0.0
2021-10-05 00:00:00,12.0,94,1019.8,0.0,PPC,12.5,0.0,0.0
2021-10-05 01:00:00,11.9,92,1019.8,1.2,348,12.2,0.0,0.0
2021-10-05 02:00:00,10.9,93,1020.0,0.8,120,11.7,0.0,0.0
2021-10-05 03:00:00,10.9,95,1019.5,0.3,97,11.7,0.0,0.0
2021-10-05 04:00:00,11.0,95,1019.5,0.8,86,11.8,0.0,0.0
2021-10-05 05:00:00,11.0,94,1019.6,0.6,94,11.7,0.0,0.0
2021-10-05 06:00:00,10.9,93,1019.7,0.8,73,11.6,0.0,0.0
2021-10-05 07:00:00,11.2,95,1019.5,0.3,99,12.1,25.0,20.0
2021-10-05 08:00:00,11.9,93,1020.3,1.6,128,13.2,39.0,35.0
2021-10-05 09:00:00,13.1,84,1020.9,0.0,PPC,15.1,57.0,54.0
2021-10-05 10:00:00,14.0,74,1021.0,0.3,99,17.3,182.0,183.0
2021-10-05 11:00:00,15.6,67,1020.7,0.0,PPC,22.0,313.0,316.0
2021-10-05 12:00:00,16.3,61,1020.0,0.9,67,18.9,109.0,108.0
2021-10-05 13:00:00,16.5,60,1019.5,1.2,115,19.5,79.0,76.0
2021-10-05 14:00:00,16.6,59,1018.6,0.7,69,18.4,63.0,61.0
2021-10-05 15:00:00,16.1,73,1018.4,0.0,PPC,18.0,58.0,56.0
2021-10-05 16:00:00,15.4,75,1018.1,0.0,PPC,16.8,25.0,22.0
2021-10-05 17:00:00,15.0,71,1018.1,0.9,285,15.2,0.0,0.0
2021-10-05 18:00:00,14.0,84,1018.4,0.0,PPC,14.4,0.0,0.0
2021-10-05 19:00:00,13.6,90,1019.6,0.2,PPC,14.1,0.0,0.0
2021-10-05 20:00:00,13.2,89,1020.1,0.5,179,13.7,0.0,0.0
2021-10-05 21:00:00,12.9,92,1020.8,1.7,212,13.3,0.0,0.0
2021-10-05 22:00:00,12.6,93,1021.0,0.3,229,13.1,0.0,0.0
2021-10-05 23:00:00,12.6,95,1021.0,0.3,243,13.0,0.0,0.0
2021-10-06 00:00:00,12.3,96,1020.6,1.0,179,12.8,0.0,0.0
2021-10-06 01:00:00,12.0,94,1020.3,0.7,243,12.4,0.0,0.0
2021-10-06 02:00:00,11.7,94,1019.9,0.5,232,12.3,0.0,0.0
2021-10-06 03:00:00,11.5,93,1019.6,0.4,219,12.1,0.0,0.0
2021-10-06 04:00:00,11.5,92,1019.7,1.0,229,12.0,0.0,0.0
2021-10-06 05:00:00,11.0,92,1019.3,0.8,258,11.6,0.0,0.0
2021-10-06 06:00:00,10.9,94,1018.8,0.0,PPC,11.6,0.0,0.0
2021-10-06 07:00:00,10.9,95,1018.6,0.4,103,11.8,19.0,14.0
2021-10-06 08:00:00,11.1,95,1018.8,0.5,91,12.4,34.0,29.0
2021-10-06 09:00:00,11.8,93,1018.4,0.2,PPC,13.6,130.0,128.0
2021-10-06 10:00:00,12.4,90,1018.2,0.4,41,15.3,62.0,58.0
2021-10-06 11:00:00,12.8,85,1017.8,0.0,PPC,15.6,100.0,96.0
2021-10-06 12:00:00,12.6,92,1016.9,0.8,204,14.8,57.0,52.0
2021-10-06 13:00:00,12.3,91,1016.3,1.2,296,13.9,52.0,50.0
2021-10-06 14:00:00,11.3,93,1016.0,0.2,PPC,13.1,48.0,44.0
2021-10-06 15:00:00,10.9,91,1015.5,0.6,50,12.8,40.0,34.0
2021-10-06 16:00:00,10.7,91,1015.1,0.9,35,12.2,16.0,10.0
